wkid,latestWkid,macro,name,wkt,wkt2,description,authority,version,deprecated,areaname,slat,nlat,llon,rlon,epoch,model
115747,115747,"PE_VCS_MACAO_2008","MACAO_2008","VERTCS[""MACAO_2008"",DATUM[""D_MACAO_2008"",SPHEROID[""International_1924"",6378388.0,297.0]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""MACAO_2008"",DATUM[""D_MACAO_2008"",ELLIPSOID[""International_1924"",6378388.0,297.0,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","MACAO 2008 ellipsoid height","Esri","10.4.0","no","China - Macao",22.06,22.23,113.52,113.68,,""
115748,115748,"PE_VCS_MAGNA","MAGNA","VERTCS[""MAGNA"",DATUM[""D_MAGNA"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""MAGNA"",DATUM[""D_MAGNA"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","MAGNA ellipsoid height","Esri","10.4.0","no","Colombia",-4.23,15.51,-84.77,-66.87,,""
115749,115749,"PE_VCS_MARCARIO_SOLIS","MARCARIO_SOLIS","VERTCS[""MARCARIO_SOLIS"",DATUM[""D_SGNP_MARCARIO_SOLIS"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""MARCARIO_SOLIS"",DATUM[""D_SGNP_MARCARIO_SOLIS"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","MARCARIO SOLIS ellipsoid height","Esri","10.4.0","no","Panama",5.0,12.51,-84.32,-77.04,,""
115750,115750,"PE_VCS_MARGEN","MARGEN","VERTCS[""MARGEN"",DATUM[""D_Marco_Geodesico_Nacional"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""MARGEN"",DATUM[""D_Marco_Geodesico_Nacional"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","MARGEN ellipsoid height","Esri","10.4.0","no","Bolivia",-22.91,-9.67,-69.66,-57.52,,""
115751,115751,"PE_VCS_MEXICO_ITRF2008","Mexico_ITRF2008","VERTCS[""Mexico_ITRF2008"",DATUM[""D_Mexico_ITRF2008"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""Mexico_ITRF2008"",DATUM[""D_Mexico_ITRF2008"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","Mexico ITRF2008 ellipsoid height","Esri","10.4.0","no","Mexico",12.1,32.72,-122.19,-84.64,,""
115752,115752,"PE_VCS_MOLDREF99","MOLDREF99","VERTCS[""MOLDREF99"",DATUM[""D_MOLDREF99"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""MOLDREF99"",DATUM[""D_MOLDREF99"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","MOLDREF99 ellipsoid height","Esri","10.4.0","no","Moldova",45.44,48.47,26.63,30.13,,""
115753,115753,"PE_VCS_MONREF_1997","MONREF_1997","VERTCS[""MONREF_1997"",DATUM[""D_ITRF_2000"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""MONREF_1997"",DATUM[""D_ITRF_2000"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","MONREF 1997 ellipsoid height","Esri","10.4.0","no","Mongolia",41.58,52.15,87.76,119.94,,""
115754,115754,"PE_VCS_MOZNET","Moznet","VERTCS[""Moznet"",DATUM[""D_Moznet"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""Moznet"",DATUM[""D_Moznet"",ELLIPSOID[""WGS_1984"",6378137.0,298.257223563,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","Moznet ellipsoid height","Esri","10.4.0","no","Mozambique",-27.71,-10.09,30.21,43.03,,""
115755,115755,"PE_VCS_NAD_1983_2011","NAD_1983_2011","VERTCS[""NAD_1983_2011"",DATUM[""D_NAD_1983_2011"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""NAD_1983_2011"",DATUM[""D_NAD_1983_2011"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","NAD 1983 (2011) ellipsoid height","Esri","10.4.0","no","USA - CONUS and Alaska; PRVI",14.92,74.71,167.65,-63.88,,""
115756,115756,"PE_VCS_NAD_1983_CORS96","NAD_1983_CORS96","VERTCS[""NAD_1983_CORS96"",DATUM[""D_NAD_1983_CORS96"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""NAD_1983_CORS96"",DATUM[""D_NAD_1983_CORS96"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","NAD 1983 CORS96 ellipsoid height","Esri","10.4.0","no","USA - CONUS and Alaska; PRVI",14.92,74.71,167.65,-63.88,,""
115757,115757,"PE_VCS_NAD_1983_CSRS","North_American_1983_CSRS","VERTCS[""North_American_1983_CSRS"",DATUM[""D_North_American_1983_CSRS"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""North_American_1983_CSRS"",DATUM[""D_North_American_1983_CSRS"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","NAD 1983 (CSRS) ellipsoid height","Esri","10.4.0","no","Canada",38.21,86.46,-141.01,-40.73,,""
115758,115758,"PE_VCS_NAD_1983_HARN","North_American_1983_HARN","VERTCS[""North_American_1983_HARN"",DATUM[""D_North_American_1983_HARN"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""North_American_1983_HARN"",DATUM[""D_North_American_1983_HARN"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","NAD 1983 HARN ellipsoid height","Esri","10.4.0","no","USA - HARN",-14.59,71.4,144.58,-64.51,,""
115759,115759,"PE_VCS_NAD_1983_MA11","NAD_1983_MA11","VERTCS[""NAD_1983_MA11"",DATUM[""D_NAD_1983_MA11"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""NAD_1983_MA11"",DATUM[""D_NAD_1983_MA11"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","NAD_1983 (MA11) ellipsoid height","Esri","10.4.0","no","Pacific - US interests Mariana plate",1.64,23.9,129.48,149.55,,""
115760,115760,"PE_VCS_NAD_1983_MARP00","NAD_1983_MARP00","VERTCS[""NAD_1983_MARP00"",DATUM[""D_NAD_1983_MARP00"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""NAD_1983_MARP00"",DATUM[""D_NAD_1983_MARP00"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","NAD 1983 (MARP00) ellipsoid height","Esri","10.4.0","no","Pacific - US interests Mariana plate",1.64,23.9,129.48,149.55,,""
115761,115761,"PE_VCS_NAD_1983_NSRS2007","NAD_1983_NSRS2007","VERTCS[""NAD_1983_NSRS2007"",DATUM[""D_NAD_1983_NSRS2007"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""NAD_1983_NSRS2007"",DATUM[""D_NAD_1983_NSRS2007"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","NAD 1983 (NSRS2007) ellipsoid height","Esri","10.4.0","no","USA - CONUS and Alaska; PRVI",14.92,74.71,167.65,-63.88,,""
115762,115762,"PE_VCS_NAD_1983_PA11","NAD_1983_PA11","VERTCS[""NAD_1983_PA11"",DATUM[""D_NAD_1983_PA11"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""NAD_1983_PA11"",DATUM[""D_NAD_1983_PA11"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","NAD 1983 (PA11) ellipsoid height","Esri","10.4.0","no","Pacific - US interests Pacific plate",-17.56,31.8,157.47,-151.27,,""
115763,115763,"PE_VCS_NAD_1983_PACP00","NAD_1983_PACP00","VERTCS[""NAD_1983_PACP00"",DATUM[""D_NAD_1983_PACP00"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""NAD_1983_PACP00"",DATUM[""D_NAD_1983_PACP00"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","NAD 1983 (PACP00) ellipsoid height","Esri","10.4.0","no","Pacific - US interests Pacific plate",-17.56,31.8,157.47,-151.27,,""
115764,115764,"PE_VCS_NEPAL_NAGARKOT","Nepal_Nagarkot","VERTCS[""Nepal_Nagarkot"",DATUM[""D_Nepal_Nagarkot"",SPHEROID[""Everest_Adjustment_1937"",6377276.345,300.8017]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""Nepal_Nagarkot"",DATUM[""D_Nepal_Nagarkot"",ELLIPSOID[""Everest_Adjustment_1937"",6377276.345,300.8017,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","Nepal Nagarkot ellipsoid height","Esri","10.4.0","no","Nepal",26.34,30.43,80.06,88.21,,""
115765,115765,"PE_VCS_NZGD_2000","NZGD_2000","VERTCS[""NZGD_2000"",DATUM[""D_NZGD_2000"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""NZGD_2000"",DATUM[""D_NZGD_2000"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","NZGD 2000 ellipsoid height","Esri","10.4.0","no","New Zealand",-55.95,-25.88,160.6,-171.2,,""
115766,115766,"PE_VCS_PERU96","Peru96","VERTCS[""Peru96"",DATUM[""D_Peru96"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""Peru96"",DATUM[""D_Peru96"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","Peru96 ellipsoid height","Esri","10.4.0","no","Peru",-21.05,-0.03,-84.68,-68.67,,""
115767,115767,"PE_VCS_PNG94","PNG94","VERTCS[""PNG94"",DATUM[""D_Papua_New_Guinea_Geodetic_Datum_1994"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""PNG94"",DATUM[""D_Papua_New_Guinea_Geodetic_Datum_1994"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","PNG94 ellipsoid height","Esri","10.4.0","no","Papua New Guinea",-14.75,2.58,139.2,162.81,,""
115768,115768,"PE_VCS_POSGAR","POSGAR","VERTCS[""POSGAR"",DATUM[""D_POSGAR"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""POSGAR"",DATUM[""D_POSGAR"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","POSGAR ellipsoid height","Esri","10.4.0","no","Argentina",-58.41,-21.78,-73.59,-52.63,,""
115769,115769,"PE_VCS_POSGAR_1994","POSGAR_1994","VERTCS[""POSGAR_1994"",DATUM[""D_POSGAR_1994"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""POSGAR_1994"",DATUM[""D_POSGAR_1994"",ELLIPSOID[""WGS_1984"",6378137.0,298.257223563,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","POSGAR 1994 ellipsoid height","Esri","10.4.0","no","Argentina",-58.41,-21.78,-73.59,-52.63,,""
115770,115770,"PE_VCS_POSGAR_1998","POSGAR_1998","VERTCS[""POSGAR_1998"",DATUM[""D_POSGAR_1998"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""POSGAR_1998"",DATUM[""D_POSGAR_1998"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","POSGAR 1998 ellipsoid height","Esri","10.4.0","no","Argentina",-58.41,-21.78,-73.59,-52.63,,""
115771,115771,"PE_VCS_PRS_1992","PRS_1992","VERTCS[""PRS_1992"",DATUM[""D_Philippine_Reference_System_1992"",SPHEROID[""Clarke_1866"",6378206.4,294.9786982]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""PRS_1992"",DATUM[""D_Philippine_Reference_System_1992"",ELLIPSOID[""Clarke_1866"",6378206.4,294.9786982,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","PRS 1992 ellipsoid height","Esri","10.4.0","no","Philippines",3.0,22.18,116.04,129.95,,""
115772,115772,"PE_VCS_PTRA08","PTRA08","VERTCS[""PTRA08"",DATUM[""D_PTRA08"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""PTRA08"",DATUM[""D_PTRA08"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","PTRA08 ellipsoid height","Esri","10.4.0","no","Portugal - Azores and Madeira",29.24,43.07,-35.58,-12.48,,""
115773,115773,"PE_VCS_PZ_1990","PZ_1990","VERTCS[""PZ_1990"",DATUM[""D_Parametrop_Zemp_1990"",SPHEROID[""PZ_1990"",6378136.0,298.257839303]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""PZ_1990"",DATUM[""D_Parametrop_Zemp_1990"",ELLIPSOID[""PZ_1990"",6378136.0,298.257839303,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","PZ 1990 ellipsoid height","Esri","10.4.0","no","World",-90.0,90.0,-180.0,180.0,,""
115774,115774,"PE_VCS_RDN2008","RDN2008","VERTCS[""RDN2008"",DATUM[""D_Rete_Dinamica_Nazionale_2008"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""RDN2008"",DATUM[""D_Rete_Dinamica_Nazionale_2008"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","RDN2008 ellipsoid height","Esri","10.4.0","no","Italy - including San Marino and Vatican",34.76,47.1,5.93,18.99,,""
115775,115775,"PE_VCS_REGCAN95","REGCAN95","VERTCS[""REGCAN95"",DATUM[""D_Red_Geodesica_de_Canarias_1995"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""REGCAN95"",DATUM[""D_Red_Geodesica_de_Canarias_1995"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","REGCAN95 ellipsoid height","Esri","10.4.0","no","Spain - Canary Islands",24.6,32.76,-21.93,-11.75,,""
115776,115776,"PE_VCS_REGVEN","REGVEN","VERTCS[""REGVEN"",DATUM[""D_REGVEN"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""REGVEN"",DATUM[""D_REGVEN"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","REGVEN ellipsoid height","Esri","10.4.0","no","Venezuela",0.64,16.75,-73.38,-58.95,,""
115777,115777,"PE_VCS_RGAF09","RGAF09","VERTCS[""RGAF09"",DATUM[""Reseau_Geodesique_des_Antilles_Francaises_2009"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""RGAF09"",DATUM[""Reseau_Geodesique_des_Antilles_Francaises_2009"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","RGAF09 ellipsoid height","Esri","10.4.0","no","Caribbean - French Antilles",14.08,18.53,-63.66,-57.52,,""
115778,115778,"PE_VCS_RGF_1993","RGF_1993","VERTCS[""RGF_1993"",DATUM[""D_RGF_1993"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""RGF_1993"",DATUM[""D_RGF_1993"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","RGF 1993 ellipsoid height","Esri","10.4.0","no","France",41.15,51.56,-9.86,10.38,,""
115779,115779,"PE_VCS_RGFG_1995","RGFG_1995","VERTCS[""RGFG_1995"",DATUM[""D_RGFG_1995"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""RGFG_1995"",DATUM[""D_RGFG_1995"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","RGFG 1995 ellipsoid height","Esri","10.4.0","no","French Guiana",2.11,8.88,-54.61,-49.45,,""
115780,115780,"PE_VCS_RGM_2004","RGM_2004","VERTCS[""RGM_2004"",DATUM[""D_Reseau_Geodesique_de_Mayotte_2004"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""RGM_2004"",DATUM[""D_Reseau_Geodesique_de_Mayotte_2004"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","RGM 2004 ellipsoid height","Esri","10.4.0","no","Mayotte",-14.49,-11.33,43.68,46.7,,""
115781,115781,"PE_VCS_RGNC_1991","RGNC_1991","VERTCS[""RGNC_1991"",DATUM[""D_RGNC_1991"",SPHEROID[""International_1924"",6378388.0,297.0]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""RGNC_1991"",DATUM[""D_RGNC_1991"",ELLIPSOID[""International_1924"",6378388.0,297.0,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","RGNC 1991 ellipsoid height","Esri","10.4.0","no","New Caledonia",-26.45,-14.83,156.25,174.28,,""
115782,115782,"PE_VCS_RGNC_1991_93","RGNC_1991-93","VERTCS[""RGNC_1991-93"",DATUM[""D_Reseau_Geodesique_de_Nouvelle_Caledonie_1991-93"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""RGNC_1991-93"",DATUM[""D_Reseau_Geodesique_de_Nouvelle_Caledonie_1991-93"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","RGNC 1991-93 ellipsoid height","Esri","10.4.0","no","New Caledonia",-26.45,-14.83,156.25,174.28,,""
115783,115783,"PE_VCS_RGPF","RGPF","VERTCS[""RGPF"",DATUM[""D_Reseau_Geodesique_de_la_Polynesie_Francaise"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""RGPF"",DATUM[""D_Reseau_Geodesique_de_la_Polynesie_Francaise"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","RGPF ellipsoid height","Esri","10.4.0","no","French Polynesia",-31.24,-4.52,-158.13,-131.97,,""
115784,115784,"PE_VCS_RGR_1992","RGR_1992","VERTCS[""RGR_1992"",DATUM[""D_RGR_1992"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""RGR_1992"",DATUM[""D_RGR_1992"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","RGR 1992 ellipsoid height","Esri","10.4.0","no","Reunion",-24.72,-18.28,51.83,58.24,,""
115785,115785,"PE_VCS_RGRDC_2005","RGRDC_2005","VERTCS[""RGRDC_2005"",DATUM[""D_Reseau_Geodesique_de_la_RDC_2005"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]]","VERTCRS[""RGRDC_2005"",DATUM[""D_Reseau_Geodesique_de_la_RDC_2005"",ELLIPSOID[""GRS_1980"",6378137.0,298.257222101,LENGTHUNIT[""Meter"",1.0]]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]","RGRDC 2005 ellipsoid height","Esri","10.4.0","no","Congo DR (Zaire) - south",-13.46,-3.41,11.79,29.81,,""
