wkid,latestWkid,macro,name,wkt,wkt2,description,authority,version,deprecated,areaname,slat,nlat,llon,rlon,accuracy
110084,110084,"PE_VT_WGS_1984_TO_EGM_1996_GEOID_2","WGS_1984_To_EGM_1996_Geoid_2","VERTTRAN[""WGS_1984_To_EGM_1996_Geoid_2"",GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],VERTCS[""WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VERTCS[""EGM96_height"",VDATUM[""EGM96_Geoid""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VTMETHOD[""EGM96_Natural_Spline""],PARAMETER[""Dataset_egm96.grd"",0.0],OPERATIONACCURACY[5.0]]","COORDINATEOPERATION[""WGS_1984_To_EGM_1996_Geoid_2"",SOURCECRS[VERTCRS[""WGS_1984"",DYNAMIC[FRAMEEPOCH[1990.5],MODEL[""AM0-2""]],DATUM[""D_WGS_1984"",ELLIPSOID[""WGS_1984"",6378137.0,298.257223563]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]],TARGETCRS[VERTCRS[""EGM96_height"",VDATUM[""EGM96_Geoid""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]],INTERPOLATIONCRS[GEOGCRS[""GCS_WGS_1984"",DYNAMIC[FRAMEEPOCH[1990.5],MODEL[""AM0-2""]],DATUM[""D_WGS_1984"",ELLIPSOID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],CS[ellipsoidal,2],AXIS[""Latitude (lat)"",north,ORDER[1]],AXIS[""Longitude (lon)"",east,ORDER[2]],ANGLEUNIT[""Degree"",0.0174532925199433]]],METHOD[""EGM96_Natural_Spline""],PARAMETERFILE[""egm96.grd""],OPERATIONACCURACY[5.0],ID[""Esri"",""110084""]]","WGS84 EH to EGM96 GH Nat Spline","Esri","9.3.0.0","no","World",-90.0,90.0,-180.0,180.0,5.0
110085,110085,"PE_VT_WGS_1984_TO_EGM_1984_GEOID_2","WGS_1984_To_EGM_1984_Geoid_2","VERTTRAN[""WGS_1984_To_EGM_1984_Geoid_2"",GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],VERTCS[""WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VERTCS[""EGM84_height"",VDATUM[""EGM84_Geoid""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VTMETHOD[""EGM84_Natural_Spline""],PARAMETER[""Dataset_egm84.grd"",0.0],OPERATIONACCURACY[1.0]]","COORDINATEOPERATION[""WGS_1984_To_EGM_1984_Geoid_2"",SOURCECRS[VERTCRS[""WGS_1984"",DYNAMIC[FRAMEEPOCH[1990.5],MODEL[""AM0-2""]],DATUM[""D_WGS_1984"",ELLIPSOID[""WGS_1984"",6378137.0,298.257223563]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]],TARGETCRS[VERTCRS[""EGM84_height"",VDATUM[""EGM84_Geoid""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]],INTERPOLATIONCRS[GEOGCRS[""GCS_WGS_1984"",DYNAMIC[FRAMEEPOCH[1990.5],MODEL[""AM0-2""]],DATUM[""D_WGS_1984"",ELLIPSOID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],CS[ellipsoidal,2],AXIS[""Latitude (lat)"",north,ORDER[1]],AXIS[""Longitude (lon)"",east,ORDER[2]],ANGLEUNIT[""Degree"",0.0174532925199433]]],METHOD[""EGM84_Natural_Spline""],PARAMETERFILE[""egm84.grd""],OPERATIONACCURACY[1.0],ID[""Esri"",""110085""]]","WGS84 EH to EGM84 GH Nat Spline","Esri","9.3.0.0","no","World",-90.0,90.0,-180.0,180.0,1.0
110086,4441,"PE_VT_NZVD2009_TO_ONE_TREE_POINT_1","NZVD2009_To_One_Tree_Point_1","VERTTRAN[""NZVD2009_To_One_Tree_Point_1"",VERTCS[""NZVD2009_height"",VDATUM[""New_Zealand_Vertical_Datum_2009""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VERTCS[""One_Tree_Point"",VDATUM[""One_Tree_Point""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VTMETHOD[""Vertical_Offset""],PARAMETER[""Vertical_Offset"",0.06],OPERATIONACCURACY[0.03]]","COORDINATEOPERATION[""NZVD2009_To_One_Tree_Point_1"",SOURCECRS[VERTCRS[""NZVD2009_height"",VDATUM[""New_Zealand_Vertical_Datum_2009""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]],TARGETCRS[VERTCRS[""One_Tree_Point"",VDATUM[""One_Tree_Point""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]],METHOD[""Vertical_Offset""],PARAMETER[""Vertical_Offset"",0.06,LENGTHUNIT[""Meter"",1.0]],OPERATIONACCURACY[0.03],ID[""Esri"",""4441""]]","NZVD2009 to One Tree Point 1964 (height) (1)","Esri","10.0.0","codechange","New Zealand - North Island - One Tree vcrs",-36.41,-34.36,172.61,174.83,0.03
110087,4442,"PE_VT_NZVD2009_TO_AUCKLAND_1","NZVD2009_To_Auckland_1","VERTTRAN[""NZVD2009_To_Auckland_1"",VERTCS[""NZVD2009_height"",VDATUM[""New_Zealand_Vertical_Datum_2009""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VERTCS[""Auckland"",VDATUM[""Auckland""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VTMETHOD[""Vertical_Offset""],PARAMETER[""Vertical_Offset"",0.34],OPERATIONACCURACY[0.05]]","COORDINATEOPERATION[""NZVD2009_To_Auckland_1"",SOURCECRS[VERTCRS[""NZVD2009_height"",VDATUM[""New_Zealand_Vertical_Datum_2009""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]],TARGETCRS[VERTCRS[""Auckland"",VDATUM[""Auckland""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]],METHOD[""Vertical_Offset""],PARAMETER[""Vertical_Offset"",0.34,LENGTHUNIT[""Meter"",1.0]],OPERATIONACCURACY[0.05],ID[""Esri"",""4442""]]","NZVD2009 to Auckland 1946 (height) (1)","Esri","10.0.0","codechange","New Zealand - North Island - Auckland vcrs",-37.67,-36.12,174.0,176.17,0.05
110088,4443,"PE_VT_NZVD2009_TO_MOTURIKI_1","NZVD2009_To_Moturiki_1","VERTTRAN[""NZVD2009_To_Moturiki_1"",VERTCS[""NZVD2009_height"",VDATUM[""New_Zealand_Vertical_Datum_2009""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VERTCS[""Moturiki"",VDATUM[""Moturiki""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VTMETHOD[""Vertical_Offset""],PARAMETER[""Vertical_Offset"",0.24],OPERATIONACCURACY[0.06]]","COORDINATEOPERATION[""NZVD2009_To_Moturiki_1"",SOURCECRS[VERTCRS[""NZVD2009_height"",VDATUM[""New_Zealand_Vertical_Datum_2009""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]],TARGETCRS[VERTCRS[""Moturiki"",VDATUM[""Moturiki""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]],METHOD[""Vertical_Offset""],PARAMETER[""Vertical_Offset"",0.24,LENGTHUNIT[""Meter"",1.0]],OPERATIONACCURACY[0.06],ID[""Esri"",""4443""]]","NZVD2009 to Moturiki 1953 (height) (1)","Esri","10.0.0","codechange","New Zealand - North Island - Moturiki vcrs",-40.59,-37.52,174.57,177.26,0.06
110089,4444,"PE_VT_NZVD2009_TO_NELSON_1","NZVD2009_To_Nelson_1","VERTTRAN[""NZVD2009_To_Nelson_1"",VERTCS[""NZVD2009_height"",VDATUM[""New_Zealand_Vertical_Datum_2009""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VERTCS[""Nelson"",VDATUM[""Nelson""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VTMETHOD[""Vertical_Offset""],PARAMETER[""Vertical_Offset"",0.29],OPERATIONACCURACY[0.07]]","COORDINATEOPERATION[""NZVD2009_To_Nelson_1"",SOURCECRS[VERTCRS[""NZVD2009_height"",VDATUM[""New_Zealand_Vertical_Datum_2009""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]],TARGETCRS[VERTCRS[""Nelson"",VDATUM[""Nelson""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]],METHOD[""Vertical_Offset""],PARAMETER[""Vertical_Offset"",0.29,LENGTHUNIT[""Meter"",1.0]],OPERATIONACCURACY[0.07],ID[""Esri"",""4444""]]","NZVD2009 to Nelson 1955 (height) (1)","Esri","10.0.0","codechange","New Zealand - South Island - Nelson vcrs",-42.44,-40.44,171.82,174.46,0.07
110090,4445,"PE_VT_NZVD2009_TO_GISBORNE_1","NZVD2009_To_Gisborne_1","VERTTRAN[""NZVD2009_To_Gisborne_1"",VERTCS[""NZVD2009_height"",VDATUM[""New_Zealand_Vertical_Datum_2009""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VERTCS[""Gisborne"",VDATUM[""Gisborne""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VTMETHOD[""Vertical_Offset""],PARAMETER[""Vertical_Offset"",0.34],OPERATIONACCURACY[0.02]]","COORDINATEOPERATION[""NZVD2009_To_Gisborne_1"",SOURCECRS[VERTCRS[""NZVD2009_height"",VDATUM[""New_Zealand_Vertical_Datum_2009""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]],TARGETCRS[VERTCRS[""Gisborne"",VDATUM[""Gisborne""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]],METHOD[""Vertical_Offset""],PARAMETER[""Vertical_Offset"",0.34,LENGTHUNIT[""Meter"",1.0]],OPERATIONACCURACY[0.02],ID[""Esri"",""4445""]]","NZVD2009 to Gisborne 1926 (height) (1)","Esri","10.0.0","codechange","New Zealand - North Island - Gisborne vcrs",-39.04,-37.49,176.41,178.63,0.02
110091,4446,"PE_VT_NZVD2009_TO_NAPIER_1","NZVD2009_To_Napier_1","VERTTRAN[""NZVD2009_To_Napier_1"",VERTCS[""NZVD2009_height"",VDATUM[""New_Zealand_Vertical_Datum_2009""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VERTCS[""Napier"",VDATUM[""Napier""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VTMETHOD[""Vertical_Offset""],PARAMETER[""Vertical_Offset"",0.2],OPERATIONACCURACY[0.05]]","COORDINATEOPERATION[""NZVD2009_To_Napier_1"",SOURCECRS[VERTCRS[""NZVD2009_height"",VDATUM[""New_Zealand_Vertical_Datum_2009""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]],TARGETCRS[VERTCRS[""Napier"",VDATUM[""Napier""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]],METHOD[""Vertical_Offset""],PARAMETER[""Vertical_Offset"",0.2,LENGTHUNIT[""Meter"",1.0]],OPERATIONACCURACY[0.05],ID[""Esri"",""4446""]]","NZVD2009 to Napier 1962 (height) (1)","Esri","10.0.0","codechange","New Zealand - North Island - Hawkes Bay mc Napier vcrs",-40.57,-38.87,175.8,178.07,0.05
110092,4447,"PE_VT_NZVD2009_TO_TARANAKI_1","NZVD2009_To_Taranaki_1","VERTTRAN[""NZVD2009_To_Taranaki_1"",VERTCS[""NZVD2009_height"",VDATUM[""New_Zealand_Vertical_Datum_2009""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VERTCS[""Taranaki"",VDATUM[""Taranaki""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VTMETHOD[""Vertical_Offset""],PARAMETER[""Vertical_Offset"",0.32],OPERATIONACCURACY[0.05]]","COORDINATEOPERATION[""NZVD2009_To_Taranaki_1"",SOURCECRS[VERTCRS[""NZVD2009_height"",VDATUM[""New_Zealand_Vertical_Datum_2009""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]],TARGETCRS[VERTCRS[""Taranaki"",VDATUM[""Taranaki""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]],METHOD[""Vertical_Offset""],PARAMETER[""Vertical_Offset"",0.32,LENGTHUNIT[""Meter"",1.0]],OPERATIONACCURACY[0.05],ID[""Esri"",""4447""]]","NZVD2009 to Taranaki 1970 (height) (1)","Esri","10.0.0","codechange","New Zealand - North Island - Taranaki vcrs",-39.92,-38.41,173.68,174.95,0.05
110093,4448,"PE_VT_NZVD2009_TO_WELLINGTON_1","NZVD2009_To_Wellington_1","VERTTRAN[""NZVD2009_To_Wellington_1"",VERTCS[""NZVD2009_height"",VDATUM[""New_Zealand_Vertical_Datum_2009""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VERTCS[""Wellington"",VDATUM[""Wellington""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VTMETHOD[""Vertical_Offset""],PARAMETER[""Vertical_Offset"",0.44],OPERATIONACCURACY[0.04]]","COORDINATEOPERATION[""NZVD2009_To_Wellington_1"",SOURCECRS[VERTCRS[""NZVD2009_height"",VDATUM[""New_Zealand_Vertical_Datum_2009""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]],TARGETCRS[VERTCRS[""Wellington"",VDATUM[""Wellington""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]],METHOD[""Vertical_Offset""],PARAMETER[""Vertical_Offset"",0.44,LENGTHUNIT[""Meter"",1.0]],OPERATIONACCURACY[0.04],ID[""Esri"",""4448""]]","NZVD2009 to Wellington 1953 (height) (1)","Esri","10.0.0","codechange","New Zealand - North Island - Wellington vcrs",-41.67,-40.12,174.52,176.55,0.04
110094,4449,"PE_VT_NZVD2009_TO_LYTTELTON_1","NZVD2009_To_Lyttelton_1","VERTTRAN[""NZVD2009_To_Lyttelton_1"",VERTCS[""NZVD2009_height"",VDATUM[""New_Zealand_Vertical_Datum_2009""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VERTCS[""Lyttelton"",VDATUM[""Lyttelton""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VTMETHOD[""Vertical_Offset""],PARAMETER[""Vertical_Offset"",0.47],OPERATIONACCURACY[0.09]]","COORDINATEOPERATION[""NZVD2009_To_Lyttelton_1"",SOURCECRS[VERTCRS[""NZVD2009_height"",VDATUM[""New_Zealand_Vertical_Datum_2009""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]],TARGETCRS[VERTCRS[""Lyttelton"",VDATUM[""Lyttelton""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]],METHOD[""Vertical_Offset""],PARAMETER[""Vertical_Offset"",0.47,LENGTHUNIT[""Meter"",1.0]],OPERATIONACCURACY[0.09],ID[""Esri"",""4449""]]","NZVD2009 to Lyttelton 1937 (height) (1)","Esri","10.0.0","codechange","New Zealand - South Island - Lyttleton vcrs",-44.92,-41.6,168.95,173.77,0.09
110095,4450,"PE_VT_NZVD2009_TO_DUNEDIN_1","NZVD2009_To_Dunedin_1","VERTTRAN[""NZVD2009_To_Dunedin_1"",VERTCS[""NZVD2009_height"",VDATUM[""New_Zealand_Vertical_Datum_2009""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VERTCS[""Dunedin"",VDATUM[""Dunedin""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VTMETHOD[""Vertical_Offset""],PARAMETER[""Vertical_Offset"",0.49],OPERATIONACCURACY[0.07]]","COORDINATEOPERATION[""NZVD2009_To_Dunedin_1"",SOURCECRS[VERTCRS[""NZVD2009_height"",VDATUM[""New_Zealand_Vertical_Datum_2009""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]],TARGETCRS[VERTCRS[""Dunedin"",VDATUM[""Dunedin""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]],METHOD[""Vertical_Offset""],PARAMETER[""Vertical_Offset"",0.49,LENGTHUNIT[""Meter"",1.0]],OPERATIONACCURACY[0.07],ID[""Esri"",""4450""]]","NZVD2009 to Dunedin 1958 (height) (1)","Esri","10.0.0","codechange","New Zealand - South Island - Dunedin vcrs",-46.4,-43.82,167.73,171.28,0.07
110096,4451,"PE_VT_NZVD2009_TO_BLUFF_1","NZVD2009_To_Bluff_1","VERTTRAN[""NZVD2009_To_Bluff_1"",VERTCS[""NZVD2009_height"",VDATUM[""New_Zealand_Vertical_Datum_2009""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VERTCS[""Bluff"",VDATUM[""Bluff""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VTMETHOD[""Vertical_Offset""],PARAMETER[""Vertical_Offset"",0.36],OPERATIONACCURACY[0.05]]","COORDINATEOPERATION[""NZVD2009_To_Bluff_1"",SOURCECRS[VERTCRS[""NZVD2009_height"",VDATUM[""New_Zealand_Vertical_Datum_2009""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]],TARGETCRS[VERTCRS[""Bluff"",VDATUM[""Bluff""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]],METHOD[""Vertical_Offset""],PARAMETER[""Vertical_Offset"",0.36,LENGTHUNIT[""Meter"",1.0]],OPERATIONACCURACY[0.05],ID[""Esri"",""4451""]]","NZVD2009 to Bluff 1955 (height) (1)","Esri","10.0.0","codechange","New Zealand - South Island - Bluff vcrs",-46.71,-46.26,168.01,168.86,0.05
110097,4452,"PE_VT_NZVD2009_TO_STEWART_ISLAND_1","NZVD2009_To_Stewart_Island_1","VERTTRAN[""NZVD2009_To_Stewart_Island_1"",VERTCS[""NZVD2009_height"",VDATUM[""New_Zealand_Vertical_Datum_2009""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VERTCS[""Stewart_Island"",VDATUM[""Stewart_Island""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VTMETHOD[""Vertical_Offset""],PARAMETER[""Vertical_Offset"",0.39],OPERATIONACCURACY[0.15]]","COORDINATEOPERATION[""NZVD2009_To_Stewart_Island_1"",SOURCECRS[VERTCRS[""NZVD2009_height"",VDATUM[""New_Zealand_Vertical_Datum_2009""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]],TARGETCRS[VERTCRS[""Stewart_Island"",VDATUM[""Stewart_Island""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]],METHOD[""Vertical_Offset""],PARAMETER[""Vertical_Offset"",0.39,LENGTHUNIT[""Meter"",1.0]],OPERATIONACCURACY[0.15],ID[""Esri"",""4452""]]","NZVD2009 to Stewart ISland 1977 (height) (1)","Esri","10.0.0","codechange","New Zealand - Stewart Island",-47.33,-46.63,167.29,168.34,0.15
110098,4453,"PE_VT_NZVD2009_TO_DUNEDIN_BLUFF_1960_1","NZVD2009_To_Dunedin_Bluff_1960_1","VERTTRAN[""NZVD2009_To_Dunedin_Bluff_1960_1"",VERTCS[""NZVD2009_height"",VDATUM[""New_Zealand_Vertical_Datum_2009""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VERTCS[""Dunedin_Bluff_1960_height"",VDATUM[""Dunedin_Bluff_1960""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VTMETHOD[""Vertical_Offset""],PARAMETER[""Vertical_Offset"",0.38],OPERATIONACCURACY[0.04]]","COORDINATEOPERATION[""NZVD2009_To_Dunedin_Bluff_1960_1"",SOURCECRS[VERTCRS[""NZVD2009_height"",VDATUM[""New_Zealand_Vertical_Datum_2009""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]],TARGETCRS[VERTCRS[""Dunedin_Bluff_1960_height"",VDATUM[""Dunedin_Bluff_1960""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]],METHOD[""Vertical_Offset""],PARAMETER[""Vertical_Offset"",0.38,LENGTHUNIT[""Meter"",1.0]],OPERATIONACCURACY[0.04],ID[""Esri"",""4453""]]","NZVD2009 to Dunedin-Bluff 1960 (height) (1)","Esri","10.0.0","codechange","New Zealand - South Island - Dunedin-Bluff vcrs",-46.73,-44.52,166.37,169.95,0.04
110099,110099,"PE_VT_WGS_1984_TO_MSL_HT_EGM2008_1","WGS_1984_To_MSL_Height_EGM2008_1x1","VERTTRAN[""WGS_1984_To_MSL_Height_EGM2008_1x1"",GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],VERTCS[""WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VERTCS[""MSL_Height"",VDATUM[""Mean_Sea_Level""],PARAMETER[""Vertical_Shift"",0.0],PARAMETER[""Direction"",1.0],UNIT[""Meter"",1.0]],VTMETHOD[""EGM96""],PARAMETER[""Dataset_egm2008-1.grd"",1.0],OPERATIONACCURACY[0.5]]","COORDINATEOPERATION[""WGS_1984_To_MSL_Height_EGM2008_1x1"",SOURCECRS[VERTCRS[""WGS_1984"",DYNAMIC[FRAMEEPOCH[1990.5],MODEL[""AM0-2""]],DATUM[""D_WGS_1984"",ELLIPSOID[""WGS_1984"",6378137.0,298.257223563]],CS[vertical,1],AXIS[""Ellipsoidal height (h)"",up,LENGTHUNIT[""Meter"",1.0]]]],TARGETCRS[VERTCRS[""MSL_Height"",VDATUM[""Mean_Sea_Level""],CS[vertical,1],AXIS[""Gravity-related height (H)"",up,LENGTHUNIT[""Meter"",1.0]]]],INTERPOLATIONCRS[GEOGCRS[""GCS_WGS_1984"",DYNAMIC[FRAMEEPOCH[1990.5],MODEL[""AM0-2""]],DATUM[""D_WGS_1984"",ELLIPSOID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],CS[ellipsoidal,2],AXIS[""Latitude (lat)"",north,ORDER[1]],AXIS[""Longitude (lon)"",east,ORDER[2]],ANGLEUNIT[""Degree"",0.0174532925199433]]],METHOD[""EGM96""],PARAMETERFILE[""egm2008-1.grd""],OPERATIONACCURACY[0.5],ID[""Esri"",""110099""]]","WGS 1984 to MSL using EGM2008 1x1 (could be 8037)","Esri","13.3.0","no","World",-90.0,90.0,-180.0,180.0,0.5
