wkid,latestWkid,macro,name,wkt,description,authority,version,deprecated,areaname,slat,nlat,llon,rlon,accuracy
9224,9224,"PE_GT_ED_1950_TO_ETRS_1989_15","ED_1950_To_ETRS_1989_15","GEOGTRAN[""ED_1950_To_ETRS_1989_15"",GEOGCS[""GCS_European_1950"",DATUM[""D_European_1950"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_ETRS_1989"",DATUM[""D_ETRS_1989"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Position_Vector""],PARAMETER[""X_Axis_Translation"",-157.89],PARAMETER[""Y_Axis_Translation"",-17.16],PARAMETER[""Z_Axis_Translation"",-78.41],PARAMETER[""X_Axis_Rotation"",2.118],PARAMETER[""Y_Axis_Rotation"",2.697],PARAMETER[""Z_Axis_Rotation"",-1.434],PARAMETER[""Scale_Difference"",-5.38]]","Europe - offshore North Sea - Germany and Netherlands east of 5~E","EPSG","9.8(10.8.0)","no","Europe - offshore North Sea - Germany and Netherlands east of 5~E",53.49,55.92,3.34,8.88,1.0
9226,9226,"PE_GT_SHGD2015_TO_DOS_71_4_2","SHGD2015_To_Astro_DOS_71-4_2","GEOGTRAN[""SHGD2015_To_Astro_DOS_71-4_2"",GEOGCS[""SHGD2015"",DATUM[""St_Helena_Geodetic_Datum_2015"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_DOS_71_4"",DATUM[""D_DOS_71_4"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Position_Vector""],PARAMETER[""X_Axis_Translation"",112.771],PARAMETER[""Y_Axis_Translation"",-12.282],PARAMETER[""Z_Axis_Translation"",18.935],PARAMETER[""X_Axis_Rotation"",-2.1692],PARAMETER[""Y_Axis_Rotation"",-16.8896],PARAMETER[""Z_Axis_Rotation"",-17.1961],PARAMETER[""Scale_Difference"",19.54517]]","SHGD2015 To DOS 71-4 (2)","EPSG","9.8.3(10.8.0)","no","St Helena - St Helena Island",-16.08,-15.85,-5.85,-5.58,0.1
9232,9232,"PE_GT_ISN93_TO_ISN2016_1","ISN93_To_ISN2016_1","GEOGTRAN[""ISN93_To_ISN2016_1"",GEOGCS[""GCS_ISN_1993"",DATUM[""D_Islands_Network_1993"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""ISN2016"",DATUM[""Islands_Net_2016"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""NTv2""],PARAMETER[""Dataset_iceland/ISN93_ISN2016"",0.0]]","Iceland","EPSG","9.8.3(12.6.0)","no","Iceland",59.96,69.59,-30.87,-5.55,0.05
9233,9233,"PE_GT_ISN2004_TO_ISN2016_1","ISN2004_To_ISN2016_1","GEOGTRAN[""ISN2004_To_ISN2016_1"",GEOGCS[""GCS_ISN_2004"",DATUM[""D_Islands_Network_2004"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""ISN2016"",DATUM[""Islands_Net_2016"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""NTv2""],PARAMETER[""Dataset_iceland/ISN2004_ISN2016"",0.0]]","Iceland","EPSG","9.8.3(12.6.0)","no","Iceland",59.96,69.59,-30.87,-5.55,0.05
9234,9234,"PE_GT_KALIANPUR_1962_TO_WGS_1984_5","Kalianpur_1962_To_WGS_1984_5","GEOGTRAN[""Kalianpur_1962_To_WGS_1984_5"",GEOGCS[""GCS_Kalianpur_1962"",DATUM[""D_Kalianpur_1962"",SPHEROID[""Everest_Definition_1962"",6377301.243,300.8017255]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Position_Vector""],PARAMETER[""X_Axis_Translation"",230.25],PARAMETER[""Y_Axis_Translation"",632.76],PARAMETER[""Z_Axis_Translation"",161.03],PARAMETER[""X_Axis_Rotation"",-1.114],PARAMETER[""Y_Axis_Rotation"",1.115],PARAMETER[""Z_Axis_Rotation"",1.212],PARAMETER[""Scale_Difference"",12.584]]","Pakistan - East Sind","EPSG","9.8.5(12.6.0)(9.2.0)","no","Pakistan - East Sind",24.16,28.61,68.27,71.14,3.0
9235,9235,"PE_GT_ATS_1977_TO_NAD_1983_CSRS_V3_3","ATS_1977_To_NAD_1983_CSRS_v3_3","GEOGTRAN[""ATS_1977_To_NAD_1983_CSRS_v3_3"",GEOGCS[""GCS_ATS_1977"",DATUM[""D_ATS_1977"",SPHEROID[""ATS_1977"",6378135.0,298.257]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""NAD83(CSRS)v3"",DATUM[""North_American_Datum_of_1983_(CSRS)_version_3"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""NTv2""],PARAMETER[""Dataset_canada/NS778301"",0.0]]","Canada - Nova Scotia","EPSG","9.8.4(12.6.0)","no","Canada - Nova Scotia",43.41,47.08,-66.28,-59.73,1.5
9236,9236,"PE_GT_ATS_1977_TO_NAD_1983_CSRS_V2_2","ATS_1977_To_NAD_1983_CSRS_v2_2","GEOGTRAN[""ATS_1977_To_NAD_1983_CSRS_v2_2"",GEOGCS[""GCS_ATS_1977"",DATUM[""D_ATS_1977"",SPHEROID[""ATS_1977"",6378135.0,298.257]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""NAD83(CSRS)v2"",DATUM[""North_American_Datum_of_1983_(CSRS)_version_2"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""NTv2""],PARAMETER[""Dataset_canada/PE7783V2"",0.0]]","Canada - Prince Edward Island","EPSG","9.8.4(12.6.0)","no","Canada - Prince Edward Island",45.9,47.09,-64.49,-61.9,1.5
9237,9237,"PE_GT_ATS_1977_TO_NAD_1983_CSRS_V2_1","ATS_1977_To_NAD_1983_CSRS_v2_1","GEOGTRAN[""ATS_1977_To_NAD_1983_CSRS_v2_1"",GEOGCS[""GCS_ATS_1977"",DATUM[""D_ATS_1977"",SPHEROID[""ATS_1977"",6378135.0,298.257]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""NAD83(CSRS)v2"",DATUM[""North_American_Datum_of_1983_(CSRS)_version_2"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""NTv2""],PARAMETER[""Dataset_canada/NB7783v2"",0.0]]","Canada - New Brunswick","EPSG","9.8.4(12.6.0)","no","Canada - New Brunswick",44.56,48.07,-69.05,-63.7,1.5
9238,9238,"PE_GT_NAD_1927_TO_NAD_1983_CSRS_V2_4","NAD_1927_To_NAD_1983_CSRS_v2_4","GEOGTRAN[""NAD_1927_To_NAD_1983_CSRS_v2_4"",GEOGCS[""GCS_North_American_1927"",DATUM[""D_North_American_1927"",SPHEROID[""Clarke_1866"",6378206.4,294.9786982]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""NAD83(CSRS)v2"",DATUM[""North_American_Datum_of_1983_(CSRS)_version_2"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""NTv2""],PARAMETER[""Dataset_canada/NB2783v2"",0.0]]","Canada - New Brunswick","EPSG","9.8.4(12.6.0)","no","Canada - New Brunswick",44.56,48.07,-69.05,-63.7,0.8
9239,9239,"PE_GT_NAD_1927_TO_NAD_1983_CSRS_V2_1","NAD_1927_To_NAD_1983_CSRS_v2_1","GEOGTRAN[""NAD_1927_To_NAD_1983_CSRS_v2_1"",GEOGCS[""GCS_North_American_1927"",DATUM[""D_North_American_1927"",SPHEROID[""Clarke_1866"",6378206.4,294.9786982]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""NAD83(CSRS)v2"",DATUM[""North_American_Datum_of_1983_(CSRS)_version_2"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""NTv2""],PARAMETER[""Dataset_canada/QUE27-98"",0.0]]","Canada - Quebec","EPSG","9.8.4(12.6.0)","no","Canada - Quebec",44.99,62.62,-79.85,-57.1,1.5
9240,9240,"PE_GT_NAD_1927_CGQ77_TO_NAD_1983_CSRS_V2_1","NAD_1927_CGQ77_To_NAD_1983_CSRS_v2_1","GEOGTRAN[""NAD_1927_CGQ77_To_NAD_1983_CSRS_v2_1"",GEOGCS[""GCS_NAD_1927_CGQ77"",DATUM[""D_NAD_1927_CGQ77"",SPHEROID[""Clarke_1866"",6378206.4,294.9786982]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""NAD83(CSRS)v2"",DATUM[""North_American_Datum_of_1983_(CSRS)_version_2"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""NTv2""],PARAMETER[""Dataset_canada/CGQ77-98"",0.0]]","Canada - Quebec","EPSG","9.8.4(12.6.0)","no","Canada - Quebec",44.99,62.62,-79.85,-57.1,1.5
9241,9241,"PE_GT_NAD_1983_TO_NAD_1983_CSRS_V2_1","NAD_1983_To_NAD_1983_CSRS_v2_1","GEOGTRAN[""NAD_1983_To_NAD_1983_CSRS_v2_1"",GEOGCS[""GCS_North_American_1983"",DATUM[""D_North_American_1983"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""NAD83(CSRS)v2"",DATUM[""North_American_Datum_of_1983_(CSRS)_version_2"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""NTv2""],PARAMETER[""Dataset_canada/NAD83-98"",0.0]]","Canada - Quebec","EPSG","9.8.4(12.6.0)","no","Canada - Quebec",44.99,62.62,-79.85,-57.1,1.5
9242,9242,"PE_GT_NAD_1927_TO_NAD_1983_CSRS_V3_2","NAD_1927_To_NAD_1983_CSRS_v3_2","GEOGTRAN[""NAD_1927_To_NAD_1983_CSRS_v3_2"",GEOGCS[""GCS_North_American_1927"",DATUM[""D_North_American_1927"",SPHEROID[""Clarke_1866"",6378206.4,294.9786982]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""NAD83(CSRS)v3"",DATUM[""North_American_Datum_of_1983_(CSRS)_version_3"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""NTv2""],PARAMETER[""Dataset_canada/SK27-98"",0.0]]","Canada - Saskatchewan","EPSG","9.8.4(12.6.0)","no","Canada - Saskatchewan",49.0,60.01,-110.0,-101.34,1.5
9243,9243,"PE_GT_NAD_1983_TO_NAD_1983_CSRS_V3_2","NAD_1983_To_NAD_1983_CSRS_v3_2","GEOGTRAN[""NAD_1983_To_NAD_1983_CSRS_v3_2"",GEOGCS[""GCS_North_American_1983"",DATUM[""D_North_American_1983"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""NAD83(CSRS)v3"",DATUM[""North_American_Datum_of_1983_(CSRS)_version_3"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""NTv2""],PARAMETER[""Dataset_canada/SK83-98"",0.0]]","Canada - Saskatchewan","EPSG","9.8.4(12.6.0)","no","Canada - Saskatchewan",49.0,60.01,-110.0,-101.34,1.5
9244,9244,"PE_GT_NAD_1983_TO_NAD_1983_CSRS_V4_3","NAD_1983_To_NAD_1983_CSRS_v4_3","GEOGTRAN[""NAD_1983_To_NAD_1983_CSRS_v4_3"",GEOGCS[""GCS_North_American_1983"",DATUM[""D_North_American_1983"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""NAD83(CSRS)v4"",DATUM[""North_American_Datum_of_1983_(CSRS)_version_4"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""NTv2""],PARAMETER[""Dataset_canada/AB_CSRS"",0.0]]","Canada - Alberta","EPSG","9.8.4(12.6.0)","no","Canada - Alberta",48.99,60.0,-120.0,-109.98,1.5
9257,9257,"PE_GT_CHOS_MALAL_1914_TO_WGS_1984_2","Chos_Malal_1914_To_WGS_1984_2","GEOGTRAN[""Chos_Malal_1914_To_WGS_1984_2"",GEOGCS[""GCS_Chos_Malal_1914"",DATUM[""D_Chos_Malal_1914"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",8.88],PARAMETER[""Y_Axis_Translation"",184.86],PARAMETER[""Z_Axis_Translation"",106.69]]","Argentina - Mendoza - Cuyo basin","EPSG","9.8.5(12.6.0)","no","Argentina - Mendoza - Cuyo basin",-36.37,-31.96,-69.4,-66.42,2.5
9258,9258,"PE_GT_CHOS_MALAL_1914_TO_WGS_1984_3","Chos_Malal_1914_To_WGS_1984_3","GEOGTRAN[""Chos_Malal_1914_To_WGS_1984_3"",GEOGCS[""GCS_Chos_Malal_1914"",DATUM[""D_Chos_Malal_1914"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",15.75],PARAMETER[""Y_Axis_Translation"",164.93],PARAMETER[""Z_Axis_Translation"",126.18]]","Argentina - Neuquen basin","EPSG","9.8.5(12.6.0)","no","Argentina - Neuquen basin",-40.17,-34.26,-71.19,-66.52,2.5
9259,9259,"PE_GT_PAMPA_DEL_CASTILLO_TO_WGS_1984_2","Pampa_del_Castillo_To_WGS_1984_2","GEOGTRAN[""Pampa_del_Castillo_To_WGS_1984_2"",GEOGCS[""GCS_Pampa_del_Castillo"",DATUM[""D_Pampa_del_Castillo"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",-233.43],PARAMETER[""Y_Axis_Translation"",6.65],PARAMETER[""Z_Axis_Translation"",173.64]]","Argentina - 44~S to 47.5~S","EPSG","9.8.5(12.6.0)","no","Argentina - 44~S to 47.5~S",-47.5,-43.99,-72.36,-63.24,2.5
9260,9260,"PE_GT_TAPI_AIKE_TO_WGS_1984_1","Tapi_Aike_To_WGS_1984_1","GEOGTRAN[""Tapi_Aike_To_WGS_1984_1"",GEOGCS[""Tapi_Aike"",DATUM[""Tapi_Aike"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",-192.26],PARAMETER[""Y_Axis_Translation"",65.72],PARAMETER[""Z_Axis_Translation"",132.08]]","Argentina - south Santa Cruz","EPSG","9.8.5(12.6.0)","no","Argentina - south Santa Cruz",-52.43,-50.33,-73.28,-68.3,5.0
9261,9261,"PE_GT_MMN_TO_WGS_1984_1","MMN_To_WGS_1984_1","GEOGTRAN[""MMN_To_WGS_1984_1"",GEOGCS[""MMN"",DATUM[""Ministerio_de_Marina_Norte"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",-9.5],PARAMETER[""Y_Axis_Translation"",122.9],PARAMETER[""Z_Axis_Translation"",138.2]]","Argentina - Tierra del Fuego onshore","EPSG","9.8.5(12.6.0)","no","Argentina - Tierra del Fuego onshore",-55.11,-52.59,-68.64,-63.73,2.5
9262,9262,"PE_GT_MMS_TO_WGS_1984_1","MMS_To_WGS_1984_1","GEOGTRAN[""MMS_To_WGS_1984_1"",GEOGCS[""MMS"",DATUM[""Ministerio_de_Marina_Sur"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",-78.1],PARAMETER[""Y_Axis_Translation"",101.6],PARAMETER[""Z_Axis_Translation"",133.3]]","Argentina - Tierra del Fuego onshore","EPSG","9.8.5(12.6.0)","no","Argentina - Tierra del Fuego onshore",-55.11,-52.59,-68.64,-63.73,2.5
9263,9263,"PE_GT_HITO_XVIII_1963_TO_WGS_1984_3","Hito_XVIII_1963_To_WGS_1984_3","GEOGTRAN[""Hito_XVIII_1963_To_WGS_1984_3"",GEOGCS[""GCS_Hito_XVIII_1963"",DATUM[""D_Hito_XVIII_1963"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",18.2],PARAMETER[""Y_Axis_Translation"",190.7],PARAMETER[""Z_Axis_Translation"",100.9]]","Argentina - Tierra del Fuego onshore","EPSG","9.8.5(12.6.0)","no","Argentina - Tierra del Fuego onshore",-55.11,-52.59,-68.64,-63.73,2.5
9264,9264,"PE_GT_POSGAR_2007_TO_WGS_1984_2","POSGAR_2007_To_WGS_1984_2","GEOGTRAN[""POSGAR_2007_To_WGS_1984_2"",GEOGCS[""GCS_POSGAR_2007"",DATUM[""D_POSGAR_2007"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",-0.41],PARAMETER[""Y_Axis_Translation"",0.46],PARAMETER[""Z_Axis_Translation"",-0.35]]","Argentina","EPSG","9.8.5(12.6.0)","no","Argentina",-58.41,-21.78,-73.59,-52.63,0.5
9281,9281,"PE_GT_AMERSFOORT_TO_ETRS_1989_8","Amersfoort_To_ETRS_1989_8","GEOGTRAN[""Amersfoort_To_ETRS_1989_8"",GEOGCS[""GCS_Amersfoort"",DATUM[""D_Amersfoort"",SPHEROID[""Bessel_1841"",6377397.155,299.1528128]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_ETRS_1989"",DATUM[""D_ETRS_1989"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Coordinate_Frame""],PARAMETER[""X_Axis_Translation"",565.7381],PARAMETER[""Y_Axis_Translation"",50.4018],PARAMETER[""Z_Axis_Translation"",465.2904],PARAMETER[""X_Axis_Rotation"",0.3950259810360641],PARAMETER[""Y_Axis_Rotation"",-0.3307724312420312],PARAMETER[""Z_Axis_Rotation"",1.876073294628215],PARAMETER[""Scale_Difference"",4.07244]]","Netherlands - onshore","EPSG","9.8.5(12.6.0)","no","Netherlands - onshore",50.75,53.7,3.2,7.22,0.25
9282,9282,"PE_GT_AMERSFOORT_TO_ETRS_1989_9","Amersfoort_To_ETRS_1989_9","GEOGTRAN[""Amersfoort_To_ETRS_1989_9"",GEOGCS[""GCS_Amersfoort"",DATUM[""D_Amersfoort"",SPHEROID[""Bessel_1841"",6377397.155,299.1528128]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_ETRS_1989"",DATUM[""D_ETRS_1989"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""NTv2""],PARAMETER[""Dataset_netherlands/rdtrans2018"",0.0]]","Netherlands - onshore","EPSG","9.8.5(12.6.0)","no","Netherlands - onshore",50.75,53.7,3.2,7.22,0.0
9361,9361,"PE_GT_MTRF_2000_TO_KSA_GRF17_1","MTRF-2000_To_KSA-GRF17_1","GEOGTRAN[""MTRF-2000_To_KSA-GRF17_1"",GEOGCS[""MTRF-2000"",DATUM[""MOMRA_Terrestrial_Reference_Frame_2000"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""KSA-GRF17"",DATUM[""Kingdom_of_Saudi_Arabia_Geodetic_Reference_Frame_2017"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Position_Vector""],PARAMETER[""X_Axis_Translation"",0.0469],PARAMETER[""Y_Axis_Translation"",-0.2827],PARAMETER[""Z_Axis_Translation"",0.0866],PARAMETER[""X_Axis_Rotation"",0.00559],PARAMETER[""Y_Axis_Rotation"",-0.004981],PARAMETER[""Z_Axis_Rotation"",0.023108],PARAMETER[""Scale_Difference"",-0.008051]]","MTRF-2000 to KSA-GRF17 (1)","Esri","12.7.0","no","Saudi Arabia",16.29,32.16,34.44,55.67,0.1
9362,9362,"PE_GT_AIN_EL_ABD_TO_KSA_GRF17_1","Ain_el_Abd_To_KSA-GRF17_1","GEOGTRAN[""Ain_el_Abd_To_KSA-GRF17_1"",GEOGCS[""GCS_Ain_el_Abd_1970"",DATUM[""D_Ain_el_Abd_1970"",SPHEROID[""International_1924"",6378388.0,297.0]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""KSA-GRF17"",DATUM[""Kingdom_of_Saudi_Arabia_Geodetic_Reference_Frame_2017"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",13.8714],PARAMETER[""Y_Axis_Translation"",-83.9721],PARAMETER[""Z_Axis_Translation"",101.674]]","Ain el Abd to KSA-GRF17 (1)","Esri","12.7.0","no","Saudi Arabia - onshore",16.37,32.16,34.51,55.67,2.0
9383,9383,"PE_GT_KSA_GRF17_TO_WGS_1984_1","KSA-GRF17_To_WGS_1984_1","GEOGTRAN[""KSA-GRF17_To_WGS_1984_1"",GEOGCS[""KSA-GRF17"",DATUM[""Kingdom_of_Saudi_Arabia_Geodetic_Reference_Frame_2017"",SPHEROID[""GRS_1980"",6378137.0,298.257222101]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Position_Vector""],PARAMETER[""X_Axis_Translation"",0.0],PARAMETER[""Y_Axis_Translation"",0.0],PARAMETER[""Z_Axis_Translation"",0.0],PARAMETER[""X_Axis_Rotation"",-8.393],PARAMETER[""Y_Axis_Rotation"",0.749],PARAMETER[""Z_Axis_Rotation"",-10.276],PARAMETER[""Scale_Difference"",0.0]]","KSA-GRF17 to WGS84 (1)","Esri","12.7.0","no","Saudi Arabia",16.29,32.16,34.44,55.67,1.0
10085,10085,"PE_GT_TRINIDAD_1903_TO_WGS_1984_2","Trinidad_1903_To_WGS_1984_2","GEOGTRAN[""Trinidad_1903_To_WGS_1984_2"",GEOGCS[""GCS_Trinidad_1903"",DATUM[""D_Trinidad_1903"",SPHEROID[""Clarke_1858"",6378293.645208759,294.260676369]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137.0,298.257223563]],PRIMEM[""Greenwich"",0.0],UNIT[""Degree"",0.0174532925199433]],METHOD[""Geocentric_Translation""],PARAMETER[""X_Axis_Translation"",-61.0],PARAMETER[""Y_Axis_Translation"",285.2],PARAMETER[""Z_Axis_Translation"",471.6]]","Trinidad and Tobago - Trinidad - onshore and offshore","EPSG","6.5.3(9.2.0)","no","Trinidad and Tobago - Trinidad",9.83,11.51,-62.09,-60.0,3.0
